u v w
4080162745 4080162760 7.879
4080162745 6910237826 321.511
4080162760 6910301294 135.401
4080162760 6913013271 38.367
4080162763 6201094836 10.363
4080162765 4080162778 7.65
4080162765 4080162760 232.307
4080162778 6201094836 9.34
4080162778 4080162763 11.184
4285849807 5385856569 48.366
4285849807 4285849808 90.381
4285849808 4285849809 106.618
4285849808 3212333771 64.84
4285849809 6201094858 58.142
4285850187 1691020315 9.153
4285850191 6201094875 822.4
4285850191 1691020322 9.994
4285890095 4285890099 157.699
4285890099 6201094876 897.859
4285890099 6910325295 131.304
4285890115 4285890117 236.355
4285890115 1539970991 1249.056
4285890116 6201095888 331.566
4285890117 4285890116 97.996
4285890117 5378278405 350.395
4329449053 1792721007 1078.181
4329449129 4329449053 1724.992
4329560206 1814275011 44.826
4329560206 4329560209 44.638
4329560209 4329560211 79.341
4329560210 4329560206 67.182
4329560210 4329560211 41.403
4329560211 1691020298 82.129
4329560215 1817349534 17.593
4329560215 4329560216 92.188
4329560216 4329560210 43.367
4329590631 9261970831 100.494
4329590631 1646471754 92.37
4329590653 1809171364 739.252
4329590666 1809137748 318.095
4329590667 4646439142 428.765
4329590675 1338091050 332.18
4329590675 3337936048 666.665
4331238262 5378278508 371.18
4331238264 1814274976 90.305
4331238264 5378278511 195.728
4352504510 5518831407 991.579
4422244128 3376567295 795.38
4422244128 1809209355 338.917
4422244130 4422244131 18.159
4422244130 1646471747 60.358
4422244131 5384017189 730.248
4422244131 1809209425 1032.881
4422244134 5384027768 316.573
4422244134 3376567295 454.51
4422244136 3376567296 457.668
4422244136 7947429130 707.426
4422244138 4422244139 315.626
4422244138 5384027770 126.354
4422244141 1809209414 114.677
4422244141 1809209407 1428.406
4422244143 4422244144 1424.974
4422244143 4617408249 1004.223
4526755032 5384027765 28.382
4526755035 4526755032 54.879
4526755035 2968884944 38.231
4526755036 5383971476 1041.881
4526755039 1646471692 42.915
4526755039 4526755036 81.001
4526755041 2858737268 1178.79
4526755047 4526755041 203.093
4526755047 2858737268 1379.621
4573429475 4573429476 77.625
4573429476 6579698968 3140.387
4644521885 4644521888 395.008
4644521885 7272238047 54.723
4644521888 1691020320 9.22
4644521888 10121637927 843.519
4644525696 4644525698 708.524
4644525696 7272238036 58.319
4644525698 7272238032 59.474
4644525698 4644525700 364.088
4644525700 4832773015 359.772
4644525700 1814275049 56.946
4644525702 5378278470 14.199
4646408806 6452981588 28.34
4646408806 1821099009 19.01
4646408807 1821099110 22.587
4646408807 4646408806 294.382
4646408817 4646408807 876.625
4646408819 4646408817 203.696
4646408821 4646408819 269.826
4646408832 4646422189 677.321
4646422186 4646408832 28.545
4646422186 1821099139 919.387
4646422188 4646422189 22.115
4646422188 4646422186 693.704
4646422189 4646408821 100.158
4646427695 4646427699 133.541
4646427698 4646427699 11.932
4646427698 1821099729 133.688
4646427699 4646427724 2496.291
4646427724 5383972111 441.771
4646433248 1646411682 45.462
4646433248 4646433250 79.165
4646433250 4646433258 78.733
4646433251 1338091065 43.791
4646433251 4646433254 44.01
4646433254 4646433255 5.907
4646433255 4646433256 24.33
4646433255 5385362948 836.054
4646433256 4526755039 26.529
4646433257 4646433258 26.227
4646433257 4646433251 55.399
4646433258 4646433260 897.15
4646433259 1646411488 112.855
4646433260 4646433259 27.492
4646433260 4646433262 29.491
4646433261 4646433262 27.059
4646433261 4646433259 29.402
4646433262 4692315283 566.7
4646439134 1809137920 546.853
4646439137 1646411819 42.054
4646439137 4646439134 60.65
4646439138 6537354557 239.868
4646439141 1646411718 44.535
4646439141 4646439138 59.606
4646439142 1809137912 35.577
4646439142 4646439145 56.395
4646439145 1809140555 340.168
4646439146 1809137940 36.656
4646439146 4646439149 56.386
4646439149 1809137711 422.614
4646697250 4646697251 357.308
4646697251 7694046943 995.988
4692315282 4692315283 24.875
4692315282 1646411798 408.904
4692315283 1646411611 418.039
4825579674 4573429476 1189.456
4832737516 4832738026 219.344
4832737518 7272238015 345.244
4832737519 4832738022 362.803
4832737519 6388946420 1168.395
4832737520 7272238019 51.231
4832737520 7272238008 18.235
4832738021 4832737518 361.067
4832738021 7694046978 314.293
4832738022 7272238016 397.091
4832738022 6945101319 340.306
4832738024 4832738026 442.974
4832738024 4832738029 352.019
4832738026 4832738030 353.632
4832738026 7272237999 394.892
4832738027 4832738025 325.229
4832738027 4832738028 452.75
4832738028 7272238001 588.646
4832738028 8779113562 379.216
4832738029 4832738027 363.443
4832738029 4832738030 449.621
4832738030 7272238000 626.534
4832738030 4832738028 362.392
4832763044 1809810426 12.415
4832763044 4832773020 837.881
4832763046 4832773016 261.836
4832773015 6452981585 29.301
4832773015 6452978379 39.271
4832773016 3129100463 80.108
4832773016 4832773019 249.863
4832773018 4832773016 9.349
4832773018 6452981586 278.072
4832773019 4832773020 7.39
4832773019 1809810426 846.272
4832773020 4832773018 250.584
4832773020 4832773821 16.802
4832773821 1691020255 976.018
4870250181 6180996434 458.692
4870250181 6180996431 305.36
4870250194 9575009713 395.436
4870250225 6180996449 283.646
4870250225 6180996458 317.561
4870250245 1646471764 89.904
4870250245 4870250194 435.288
4870250250 8255460609 92.452
4870250286 6180996448 1075.118
5287756351 3336440139 566.839
5287756351 4352504510 1296.166
5287756353 1646411892 6.13
5291204618 5291204619 13.69
5291204618 1814301861 239.242
5291204619 1770057573 120.427
5291204619 1818059661 261.385
5314939288 5384027769 320.061
5314939288 4422244136 62.72
5338985621 7694046943 21.983
5338985621 6254778725 1500.925
5372887316 5372887318 62.655
5372887316 2087647861 67.198
5372887318 2087647861 56.942
5375180736 5375180744 538.328
5375180736 1823317265 803.042
5375180744 5375225277 2023.8
5375180744 1809171389 1005.956
5375224614 1809171363 97.564
5375224614 1809171374 142.228
5375225223 3333345852 346.776
5375225224 5375225225 253.842
5375225224 1809171363 333.796
5375225225 5375225223 384.83
5375225230 1926195077 942.722
5375225231 5375225259 252.514
5375225249 5375225253 128.498
5375225249 1926195081 96.17
5375225251 5375225257 80.647
5375225253 5375225250 88.647
5375225254 5375225249 220.549
5375225254 5375225257 150.169
5375225257 5375225258 107.781
5375225257 5375225253 198.58
5375225259 5375225230 140.838
5375225259 5375225264 201.184
5375225259 5375225268 225.814
5375225269 5375225270 108.317
5375225269 1809159485 1702.335
5375225270 5375225272 126.355
5375225271 5375225270 124.728
5375225277 6537354563 230.901
5375225277 5518766268 457.405
5375225283 5375225284 86.614
5375225284 5375225285 125.121
5375225285 5518766268 315.551
5378278405 5378278404 24.452
5378278405 4285890116 456.15
5378278422 5378278423 378.106
5378278422 1809810180 535.642
5378278423 5378278438 75.819
5378278423 5378278426 105.04
5378278426 5378278431 347.285
5378278426 5378278434 323.432
5378278435 3417588388 214.041
5378278438 5378278439 15.049
5378278438 3417588391 210.043
5378278439 5378278440 202.148
5378278439 1643025152 713.469
5378278440 3417574000 708.178
5378278441 5378278465 31.341
5378278442 6910351753 30.005
5378278442 4644525702 52.88
5378278443 5378278449 302.77
5378278449 5378278441 134.827
5378278450 5378278443 4.957
5378278450 5378278451 44.097
5378278451 3417588387 76.972
5378278452 5378278442 48.616
5378278453 5378278463 118.843
5378278461 5385522605 136.149
5378278462 5385522608 139.492
5378278463 5378278461 259.48
5378278463 5378278465 99.02
5378278465 5385522617 154.186
5378278466 3129100462 22.019
5378278466 5378278469 32.564
5378278469 5385523634 151.024
5378278470 5378278471 18.71
5378278470 5378278449 69.031
5378278471 3129100462 13.498
5378278471 5378278474 19.564
5378278472 1809810316 11.498
5378278472 5378278473 37.81
5378278473 3279483501 11.936
5378278473 4080162765 136.693
5378278474 5378278472 168.027
5378278476 5378278471 31.103
5378278476 5378278474 37.483
5378278477 4285849808 28.494
5378278477 5378278478 82.254
5378278478 5385856571 51.444
5378278478 4285849807 52.436
5378278479 5378278480 60.512
5378278479 5378278477 124.745
5378278480 5378278478 138.123
5378278481 5378278482 48.925
5378278481 5378278479 119.641
5378278482 3129100459 110.467
5378278484 3154150328 257.268
5378278484 7272238045 1423.806
5378278487 4331238262 518.793
5378278508 1814275025 144.819
5378278508 5378278511 88.753
5378278511 4331238265 141.563
5378278578 1770234622 107.897
5378278578 5378278601 916.394
5378278601 6225936596 69.437
5378278601 6225936597 23.187
5383971468 5383971471 60.386
5383971468 5383971488 460.066
5383971471 4526755035 1044.658
5383971472 5383971468 62.105
5383971472 3331397931 46.965
5383971475 3331397931 16.687
5383971475 5383971483 28.837
5383971476 3627246852 28.591
5383971476 5383971479 47.133
5383971479 3627246851 615.714
5383971480 5383971475 32.137
5383971480 5383971483 45.487
5383971483 5383971495 566.134
5383971488 1646411614 1193.036
5383971492 3331398218 551.698
5383971492 5383971493 12.78
5383971493 3331397795 9.77
5383971493 5383971516 137.578
5383971495 5383971492 10.798
5383971510 3331397793 39.346
5383971511 5383971513 185.725
5383971511 5383971512 9.39
5383971512 5383971510 107.098
5383971513 5383971514 10.134
5383971513 5383971515 460.776
5383971514 5383971512 186.005
5383971515 3331397795 137.877
5383971515 5383971516 9.77
5383971516 5383971514 468.217
5383972028 3376433835 32.302
5383972028 3376433834 70.697
5383972032 3376433834 232.625
5383972032 5383972046 1296.303
5383972046 5383972059 1133.62
5383972047 5383972032 764.779
5383972049 5383972046 991.124
5383972059 1926194056 1111.537
5383972059 6254545130 3194.814
5383972061 5383972062 23.379
5383972061 1646471687 877.721
5383972062 5383972095 122.992
5383972062 5383972075 68.226
5383972075 5383972080 9.862
5383972076 5383972075 79.837
5383972076 5383972079 111.159
5383972079 5383972076 256.783
5383972080 5383972086 88.672
5383972080 5383972086 330.06
5383972086 5383972079 113.049
5383972087 5383972090 56.656
5383972087 1809209378 43.915
5383972090 1809209425 31.186
5383972091 5383972090 3.58
5383972091 5383972094 59.724
5383972094 5383972061 109.148
5383972095 1646471719 33.359
5383972095 5383972098 52.93
5383972098 5383972101 62.663
5383972098 1646471719 36.753
5383972101 5384027767 653.562
5383972101 5928927746 4666.29
5383972106 7692376469 747.964
5383972108 1821099762 11.876
5383972110 5383972108 268.796
5383972111 5383972110 320.901
5384017187 4422244130 423.108
5384017187 5384027764 601.095
5384017188 5384017189 14.012
5384017188 4422244130 728.614
5384017189 1809209427 70.785
5384017190 5384017191 14.255
5384017190 5384017188 325.258
5384017191 1809209422 548.718
5384027764 5384027765 27.635
5384027764 4646433248 30.684
5384027765 1646471783 957.939
5384027766 5384027767 25.511
5384027766 5384027771 209.672
5384027767 5384027772 727.444
5384027768 5384027769 64.886
5384027768 4422244136 320.438
5384027769 5384027766 408.152
5384027770 5384027771 66.257
5384027770 4422244134 302.462
5384027771 5383972087 449.736
5384027772 5314939288 27.643
5384027772 7692376468 617.83
5385362948 3145746553 398.63
5385362950 5383971480 620.704
5385362950 3331398219 1151.175
5385362962 9261970834 805.448
5385362993 5385362950 1365.435
5385362993 4646697249 356.559
5385522569 6388946416 367.117
5385522570 1809810250 260.588
5385522570 5385522569 20.733
5385522570 1770236905 1011.18
5385522582 5385522583 99.466
5385522582 8779113561 321.944
5385522583 9409798001 50.629
5385522583 5385522584 80.377
5385522584 1831510902 26.546
5385522585 5385522593 61.714
5385522585 5385522587 128.993
5385522587 5385522596 192.856
5385522588 5385911978 28.644
5385522588 5385522589 36.207
5385522589 5385522603 79.964
5385522589 5385522585 283.341
5385522593 5385522596 167.724
5385522593 5385522601 134.137
5385522596 1831510918 14.163
5385522601 5385522582 63.781
5385522602 5385522603 75.931
5385522603 3212333768 34.342
5385522604 6907278407 4.86
5385522604 6907278408 112.37
5385522605 5378278462 27.37
5385522606 5385522605 166.685
5385522606 5385522607 27.671
5385522607 5385522614 98.667
5385522608 5385522609 14.013
5385522608 5385522607 26.689
5385522609 5385523625 153.744
5385522612 5385522613 99.303
5385522612 6907278406 163.705
5385522613 5385522606 97.956
5385522613 5385522614 27.839
5385522614 3150519490 294.268
5385522615 5385522606 102.899
5385522615 5385522612 96.348
5385522616 3129100466 13.947
5385522616 5378278462 56.516
5385522617 5385522616 12.696
5385522618 5385522617 14.346
5385522618 5385523632 39.028
5385522620 3279483500 244.381
5385522620 5385523629 165.762
5385523621 6913017630 14.694
5385523621 5385522620 44.891
5385523622 3137081843 18.198
5385523622 5385523621 126.569
5385523625 3129100466 42.077
5385523625 5385523628 48.538
5385523628 1809810479 160.047
5385523629 5385522618 32.962
5385523629 5385523632 59.042
5385523632 3128098106 145.924
5385523634 5385523635 113.721
5385523634 1539970825 251.65
5385523636 5385523637 24.022
5385523636 5378278452 320.819
5385523637 3417588390 141.052
5385523637 5385523638 41.691
5385523644 7822593326 25.636
5385523644 3417588389 307.977
5385523645 5385523648 203.641
5385523648 7272237938 432.564
5385523649 1539971432 21.912
5385523649 1771342874 147.821
5385659730 3333357770 39.145
5385659740 3333357773 33.96
5385659740 5385659741 296.734
5385856569 3212333770 21.844
5385856569 5385856570 33.503
5385856618 3346002566 308.153
5385856618 4034946693 383.764
5385856823 5385856824 22.755
5385856823 1691002598 1088.354
5385856824 1408396641 181.353
5385856843 2858295061 559.471
5385856843 10170424245 117.345
5385856856 5846246834 102.577
5385856856 10170424244 200.314
5385856863 4080133797 31.801
5385856863 5385856856 619.884
5385857225 3426741504 246.132
5385857232 5385857233 65.819
5385857232 1809810252 261.49
5385857253 5385857254 45.006
5385857254 3426729720 138.801
5385857254 5385857260 129.764
5385857255 5385857257 79.127
5385857256 3426729720 61.915
5385857257 5385857256 39.076
5385857257 5385857253 113.289
5385857260 1814275005 82.753
5385857260 5385857261 172.905
5385857261 3426739987 38.838
5385911969 1831519956 599.76
5385911969 5385911971 431.057
5385911971 3150508631 119.201
5385911978 3212333768 37.697
5385911978 6907278407 221.954
5385911991 1831519985 130.243
5398608018 1809810442 123.533
5398608018 4832738024 550.329
5403044021 4870250286 245.662
5433628829 8779113496 2311.487
5433628829 7272237937 23.753
5433628852 5433628859 50.33
5433628852 5433628855 39.885
5433628855 1646411558 861.986
5433628856 5433628855 47.322
5433628856 5433628859 36.337
5433628859 1845162541 1115.827
5518766268 1809159485 10.425
5518766268 1926195078 3331.544
5518831401 4029848632 43.084
5518831401 5518831404 32.201
5518831404 1338091061 1036.627
5518831405 4029848628 1614.641
5518831406 5518831405 27.47
5518831406 5518831408 32.9
5518831407 5518831408 27.456
5518831407 5518831405 31.818
5518831408 2087647885 203.785
5518831410 6452930491 618.722
5518831410 5287756353 1309.551
5846246850 4080133797 17.712
5928927743 1646471732 55.205
5928927743 5928927746 72.729
5928927746 5928927747 20.404
5928927747 1821099110 225.159
6141829870 1338091039 46.541
6141829870 6141829873 63.449
6141829873 1809137847 376.002
6141829874 1809137801 43.158
6141829874 6141829877 59.665
6141829877 6141829879 87.193
6141829878 6141829879 19.792
6141829878 1809137875 107.351
6141829879 1338091018 549.034
6141842199 6141842200 452.227
6141842199 4329590666 301.183
6180996430 7947429088 302.627
6180996430 6180996433 344.523
6180996431 4870250250 401.442
